48, 0 %, 1 MiB
48, 0 %, 138 MiB
49, 5 %, 920 MiB
61, 82 %, 4604 MiB
61, 92 %, 4926 MiB
61, 94 %, 4946 MiB
60, 96 %, 4946 MiB
61, 100 %, 5078 MiB
61, 96 %, 5078 MiB
61, 94 %, 5078 MiB
62, 91 %, 5078 MiB
62, 88 %, 5078 MiB
63, 83 %, 5078 MiB
63, 82 %, 5078 MiB
63, 82 %, 5078 MiB
63, 88 %, 5078 MiB
62, 92 %, 5078 MiB
61, 95 %, 5078 MiB
62, 100 %, 5078 MiB
62, 99 %, 5240 MiB
62, 96 %, 5240 MiB
63, 88 %, 5240 MiB
63, 84 %, 5240 MiB
63, 83 %, 5240 MiB
63, 84 %, 5240 MiB
62, 87 %, 5240 MiB
62, 93 %, 5240 MiB
62, 96 %, 5240 MiB
64, 100 %, 5240 MiB
63, 94 %, 5240 MiB
63, 91 %, 5240 MiB
63, 88 %, 5240 MiB
64, 82 %, 5240 MiB
64, 83 %, 5240 MiB
64, 83 %, 5240 MiB
64, 86 %, 5240 MiB
63, 87 %, 5240 MiB
63, 93 %, 5242 MiB
57, 94 %, 5242 MiB
63, 90 %, 5242 MiB
55, 91 %, 5242 MiB
63, 80 %, 5242 MiB
62, 87 %, 5242 MiB
62, 89 %, 5242 MiB
62, 92 %, 5242 MiB
62, 95 %, 5242 MiB
63, 100 %, 5242 MiB
63, 100 %, 5242 MiB
63, 96 %, 5242 MiB
64, 92 %, 5242 MiB
64, 88 %, 5242 MiB
64, 83 %, 5242 MiB
64, 83 %, 5242 MiB
63, 83 %, 5242 MiB
63, 87 %, 5242 MiB
63, 91 %, 5242 MiB
62, 94 %, 5242 MiB
63, 100 %, 5242 MiB
64, 100 %, 5242 MiB
64, 93 %, 5242 MiB
64, 87 %, 5242 MiB
64, 83 %, 5242 MiB
64, 83 %, 5242 MiB
63, 84 %, 5242 MiB
63, 90 %, 5242 MiB
63, 93 %, 5242 MiB
63, 97 %, 5242 MiB
64, 83 %, 5242 MiB
64, 88 %, 5242 MiB
64, 92 %, 5242 MiB
64, 95 %, 5242 MiB
64, 99 %, 5242 MiB
64, 100 %, 5242 MiB
63, 100 %, 5242 MiB
63, 95 %, 5242 MiB
63, 93 %, 5242 MiB
60, 60 %, 5242 MiB
64, 91 %, 5242 MiB
