43, 0 %, 1 MiB
43, 0 %, 110 MiB
45, 0 %, 240 MiB
45, 1 %, 946 MiB
58, 94 %, 5772 MiB
55, 91 %, 3510 MiB
62, 98 %, 5184 MiB
62, 98 %, 5184 MiB
63, 98 %, 5184 MiB
63, 98 %, 5186 MiB
63, 97 %, 5186 MiB
64, 98 %, 5186 MiB
64, 98 %, 5186 MiB
64, 98 %, 5186 MiB
64, 98 %, 5186 MiB
64, 98 %, 5186 MiB
65, 98 %, 5186 MiB
65, 98 %, 5186 MiB
65, 98 %, 5186 MiB
65, 98 %, 5186 MiB
65, 97 %, 5186 MiB
66, 98 %, 5186 MiB
66, 98 %, 5186 MiB
66, 98 %, 5186 MiB
66, 98 %, 5186 MiB
66, 97 %, 5186 MiB
67, 98 %, 5186 MiB
66, 98 %, 5186 MiB
67, 98 %, 5186 MiB
67, 98 %, 5186 MiB
67, 98 %, 5186 MiB
67, 98 %, 5186 MiB
67, 98 %, 5186 MiB
67, 98 %, 5186 MiB
68, 98 %, 5186 MiB
