47, 0 %, 1 MiB
47, 0 %, 130 MiB
48, 6 %, 920 MiB
54, 26 %, 4940 MiB
57, 71 %, 5236 MiB
58, 82 %, 5294 MiB
54, 87 %, 5294 MiB
55, 92 %, 5300 MiB
55, 94 %, 5300 MiB
55, 84 %, 5300 MiB
56, 77 %, 5300 MiB
56, 68 %, 5300 MiB
57, 61 %, 5448 MiB
59, 53 %, 5484 MiB
59, 46 %, 5484 MiB
59, 42 %, 5484 MiB
60, 38 %, 5484 MiB
59, 40 %, 5484 MiB
60, 51 %, 5484 MiB
60, 55 %, 5484 MiB
60, 60 %, 5484 MiB
59, 72 %, 5484 MiB
58, 79 %, 5484 MiB
55, 90 %, 5484 MiB
55, 39 %, 5484 MiB
52, 30 %, 5484 MiB
56, 55 %, 5484 MiB
59, 42 %, 5484 MiB
60, 35 %, 5484 MiB
60, 41 %, 5484 MiB
59, 48 %, 5484 MiB
60, 54 %, 5484 MiB
60, 62 %, 5484 MiB
59, 66 %, 5484 MiB
59, 71 %, 5484 MiB
58, 82 %, 5484 MiB
55, 91 %, 5484 MiB
55, 92 %, 5484 MiB
55, 82 %, 5484 MiB
56, 69 %, 5484 MiB
56, 62 %, 5484 MiB
57, 55 %, 5484 MiB
57, 49 %, 5484 MiB
60, 45 %, 5484 MiB
60, 35 %, 5484 MiB
60, 42 %, 5484 MiB
55, 34 %, 5484 MiB
54, 37 %, 5484 MiB
