57, 0 %, 1 MiB
58, 3 %, 390 MiB
57, 0 %, 810 MiB
57, 0 %, 810 MiB
56, 0 %, 810 MiB
56, 0 %, 810 MiB
55, 0 %, 810 MiB
55, 0 %, 810 MiB
55, 0 %, 810 MiB
54, 0 %, 810 MiB
54, 4 %, 1436 MiB
64, 98 %, 7590 MiB
64, 99 %, 6900 MiB
65, 90 %, 7462 MiB
66, 92 %, 7448 MiB
67, 100 %, 7462 MiB
68, 92 %, 7462 MiB
68, 94 %, 7462 MiB
68, 99 %, 7462 MiB
69, 100 %, 7462 MiB
70, 100 %, 7462 MiB
70, 100 %, 7462 MiB
71, 98 %, 7462 MiB
71, 100 %, 7462 MiB
71, 100 %, 7462 MiB
72, 100 %, 7462 MiB
69, 91 %, 7462 MiB
71, 91 %, 7462 MiB
71, 91 %, 7462 MiB
72, 91 %, 7462 MiB
72, 90 %, 7462 MiB
73, 90 %, 7462 MiB
72, 91 %, 7462 MiB
73, 100 %, 7462 MiB
72, 96 %, 7452 MiB
73, 98 %, 7462 MiB
73, 99 %, 7462 MiB
74, 100 %, 7462 MiB
74, 100 %, 7462 MiB
74, 100 %, 7462 MiB
72, 94 %, 7462 MiB
72, 91 %, 7462 MiB
73, 91 %, 7462 MiB
73, 91 %, 7462 MiB
73, 100 %, 7462 MiB
73, 100 %, 7462 MiB
73, 100 %, 7462 MiB
73, 99 %, 7462 MiB
74, 98 %, 7462 MiB
73, 99 %, 7462 MiB
71, 98 %, 7462 MiB
74, 99 %, 7462 MiB
74, 100 %, 7462 MiB
74, 98 %, 7462 MiB
71, 90 %, 7462 MiB
72, 90 %, 7462 MiB
72, 90 %, 7462 MiB
72, 91 %, 7462 MiB
73, 90 %, 7462 MiB
71, 94 %, 7462 MiB
63, 0 %, 7462 MiB
