44, 0 %, 1 MiB
44, 0 %, 1 MiB
44, 0 %, 1 MiB
45, 0 %, 152 MiB
45, 3 %, 656 MiB
45, 2 %, 1662 MiB
55, 93 %, 6046 MiB
58, 100 %, 6050 MiB
59, 99 %, 6050 MiB
59, 99 %, 6052 MiB
60, 99 %, 6052 MiB
61, 99 %, 6052 MiB
61, 99 %, 6052 MiB
62, 99 %, 6052 MiB
62, 99 %, 6052 MiB
63, 100 %, 6052 MiB
63, 100 %, 6052 MiB
64, 99 %, 6052 MiB
65, 99 %, 6052 MiB
65, 99 %, 6052 MiB
66, 99 %, 6052 MiB
67, 99 %, 6052 MiB
67, 99 %, 6052 MiB
67, 99 %, 6054 MiB
68, 99 %, 6054 MiB
68, 99 %, 6054 MiB
69, 99 %, 6054 MiB
69, 99 %, 6054 MiB
69, 99 %, 6054 MiB
69, 99 %, 6054 MiB
70, 99 %, 6054 MiB
70, 99 %, 6054 MiB
70, 99 %, 6054 MiB
70, 100 %, 6054 MiB
62, 5 %, 1 MiB
