52, 0 %, 1 MiB
54, 5 %, 458 MiB
56, 47 %, 7850 MiB
66, 100 %, 6988 MiB
66, 100 %, 6988 MiB
67, 100 %, 6988 MiB
68, 100 %, 6988 MiB
68, 100 %, 6988 MiB
69, 100 %, 6988 MiB
70, 100 %, 6988 MiB
70, 100 %, 6988 MiB
70, 100 %, 6988 MiB
71, 100 %, 6988 MiB
71, 100 %, 6988 MiB
72, 100 %, 6988 MiB
72, 100 %, 6988 MiB
73, 100 %, 6988 MiB
64, 1 %, 6988 MiB
71, 100 %, 6988 MiB
73, 100 %, 6988 MiB
73, 100 %, 6988 MiB
73, 100 %, 6988 MiB
73, 100 %, 6988 MiB
74, 100 %, 6988 MiB
74, 100 %, 6988 MiB
74, 100 %, 6988 MiB
74, 100 %, 6988 MiB
74, 100 %, 6988 MiB
74, 100 %, 6988 MiB
75, 100 %, 6988 MiB
75, 100 %, 6988 MiB
75, 100 %, 6988 MiB
65, 0 %, 6988 MiB
63, 0 %, 1 MiB
