47, 0 %, 1 MiB
48, 0 %, 186 MiB
48, 1 %, 920 MiB
56, 65 %, 4940 MiB
58, 51 %, 5236 MiB
58, 47 %, 5294 MiB
57, 41 %, 5300 MiB
54, 38 %, 5300 MiB
55, 40 %, 5300 MiB
55, 51 %, 5300 MiB
55, 58 %, 5300 MiB
55, 64 %, 5300 MiB
56, 74 %, 5448 MiB
56, 83 %, 5484 MiB
56, 84 %, 5484 MiB
58, 93 %, 5484 MiB
59, 95 %, 5484 MiB
59, 85 %, 5484 MiB
60, 80 %, 5484 MiB
60, 77 %, 5484 MiB
60, 73 %, 5484 MiB
59, 63 %, 5484 MiB
59, 53 %, 5484 MiB
55, 22 %, 5484 MiB
54, 41 %, 5484 MiB
51, 18 %, 5484 MiB
55, 77 %, 5484 MiB
56, 86 %, 5484 MiB
57, 99 %, 5484 MiB
59, 95 %, 5484 MiB
59, 84 %, 5484 MiB
60, 79 %, 5484 MiB
60, 75 %, 5484 MiB
59, 69 %, 5484 MiB
59, 63 %, 5484 MiB
59, 54 %, 5484 MiB
58, 40 %, 5484 MiB
58, 35 %, 5484 MiB
55, 50 %, 5484 MiB
55, 59 %, 5484 MiB
55, 66 %, 5484 MiB
55, 72 %, 5484 MiB
55, 78 %, 5484 MiB
56, 88 %, 5484 MiB
57, 98 %, 5484 MiB
59, 91 %, 5484 MiB
55, 37 %, 5484 MiB
54, 36 %, 5484 MiB
