56, 0 %, 1 MiB
56, 3 %, 362 MiB
56, 0 %, 810 MiB
56, 0 %, 810 MiB
56, 0 %, 810 MiB
55, 0 %, 810 MiB
55, 0 %, 810 MiB
55, 4 %, 1152 MiB
64, 87 %, 4410 MiB
64, 89 %, 4410 MiB
65, 87 %, 4530 MiB
66, 87 %, 4532 MiB
66, 90 %, 4930 MiB
67, 94 %, 5360 MiB
67, 96 %, 5360 MiB
66, 91 %, 5360 MiB
68, 87 %, 5360 MiB
68, 89 %, 5360 MiB
69, 92 %, 5360 MiB
68, 89 %, 5360 MiB
68, 88 %, 5360 MiB
69, 89 %, 5360 MiB
70, 92 %, 5360 MiB
70, 89 %, 5360 MiB
70, 89 %, 5360 MiB
70, 88 %, 5360 MiB
70, 90 %, 5360 MiB
71, 89 %, 5360 MiB
71, 91 %, 5360 MiB
71, 91 %, 5360 MiB
70, 89 %, 5360 MiB
72, 88 %, 5360 MiB
71, 89 %, 5360 MiB
71, 89 %, 5360 MiB
72, 92 %, 5360 MiB
71, 89 %, 5360 MiB
71, 90 %, 5360 MiB
71, 92 %, 5360 MiB
72, 89 %, 5360 MiB
72, 90 %, 5360 MiB
71, 86 %, 5360 MiB
72, 90 %, 5360 MiB
72, 88 %, 5360 MiB
72, 84 %, 5360 MiB
72, 96 %, 5360 MiB
72, 94 %, 5360 MiB
72, 88 %, 5360 MiB
72, 89 %, 5360 MiB
72, 88 %, 5360 MiB
72, 88 %, 5360 MiB
73, 89 %, 5360 MiB
72, 89 %, 5360 MiB
63, 0 %, 5360 MiB
