46, 0 %, 1 MiB
46, 0 %, 3 MiB
47, 3 %, 504 MiB
47, 0 %, 668 MiB
47, 0 %, 668 MiB
47, 0 %, 668 MiB
47, 0 %, 668 MiB
47, 0 %, 668 MiB
47, 0 %, 668 MiB
46, 0 %, 668 MiB
46, 0 %, 668 MiB
46, 0 %, 814 MiB
62, 96 %, 5248 MiB
61, 94 %, 5252 MiB
62, 94 %, 5252 MiB
63, 94 %, 5252 MiB
64, 94 %, 5252 MiB
63, 94 %, 5252 MiB
64, 94 %, 5252 MiB
64, 94 %, 5252 MiB
65, 94 %, 5252 MiB
65, 95 %, 5252 MiB
65, 95 %, 5252 MiB
64, 96 %, 5252 MiB
65, 96 %, 5252 MiB
65, 96 %, 5252 MiB
67, 95 %, 5252 MiB
66, 96 %, 5252 MiB
67, 95 %, 5252 MiB
68, 94 %, 5252 MiB
66, 94 %, 5252 MiB
65, 94 %, 5252 MiB
66, 94 %, 5252 MiB
65, 94 %, 5252 MiB
66, 95 %, 5252 MiB
67, 96 %, 5252 MiB
66, 96 %, 5252 MiB
66, 96 %, 5252 MiB
66, 96 %, 5252 MiB
66, 96 %, 5252 MiB
67, 96 %, 5252 MiB
67, 96 %, 5252 MiB
67, 96 %, 5252 MiB
67, 96 %, 5252 MiB
68, 95 %, 5252 MiB
68, 94 %, 5252 MiB
68, 94 %, 5252 MiB
69, 94 %, 5252 MiB
68, 96 %, 5252 MiB
68, 95 %, 5252 MiB
69, 94 %, 5252 MiB
69, 94 %, 5252 MiB
68, 95 %, 5252 MiB
68, 95 %, 5252 MiB
69, 96 %, 5252 MiB
70, 96 %, 5252 MiB
68, 95 %, 5252 MiB
69, 96 %, 5252 MiB
69, 95 %, 5252 MiB
69, 94 %, 5252 MiB
70, 95 %, 5252 MiB
68, 95 %, 5252 MiB
69, 96 %, 5252 MiB
68, 96 %, 5252 MiB
70, 95 %, 5252 MiB
70, 94 %, 5252 MiB
69, 94 %, 5252 MiB
69, 94 %, 5252 MiB
59, 95 %, 5252 MiB
