52, 0 %, 1 MiB
53, 5 %, 608 MiB
53, 0 %, 618 MiB
52, 0 %, 618 MiB
52, 0 %, 618 MiB
52, 0 %, 618 MiB
52, 10 %, 7300 MiB
61, 93 %, 7334 MiB
62, 92 %, 7334 MiB
62, 92 %, 7334 MiB
63, 92 %, 7334 MiB
62, 92 %, 7334 MiB
63, 92 %, 7334 MiB
63, 92 %, 7334 MiB
64, 92 %, 7334 MiB
64, 92 %, 7334 MiB
65, 92 %, 7334 MiB
65, 92 %, 7334 MiB
65, 93 %, 7334 MiB
65, 92 %, 7334 MiB
65, 92 %, 7334 MiB
65, 92 %, 7334 MiB
66, 92 %, 7334 MiB
66, 93 %, 7334 MiB
66, 93 %, 7334 MiB
67, 92 %, 7334 MiB
68, 92 %, 7334 MiB
68, 93 %, 4946 MiB
