41, 0 %, 1 MiB
42, 0 %, 110 MiB
44, 0 %, 196 MiB
44, 3 %, 938 MiB
56, 89 %, 5234 MiB
56, 94 %, 4406 MiB
61, 95 %, 6218 MiB
62, 98 %, 6220 MiB
63, 99 %, 6220 MiB
63, 98 %, 6220 MiB
63, 98 %, 6220 MiB
62, 98 %, 6220 MiB
64, 98 %, 6220 MiB
63, 98 %, 6220 MiB
64, 98 %, 6220 MiB
64, 99 %, 6220 MiB
65, 99 %, 6220 MiB
64, 98 %, 6220 MiB
65, 98 %, 6264 MiB
66, 99 %, 6264 MiB
65, 98 %, 6264 MiB
65, 98 %, 6264 MiB
65, 99 %, 6264 MiB
66, 99 %, 6264 MiB
66, 98 %, 6266 MiB
66, 99 %, 6266 MiB
66, 98 %, 6266 MiB
67, 98 %, 6266 MiB
66, 98 %, 6266 MiB
67, 98 %, 6266 MiB
68, 98 %, 6268 MiB
67, 98 %, 6268 MiB
67, 98 %, 6268 MiB
67, 98 %, 6268 MiB
68, 98 %, 6268 MiB
67, 98 %, 6268 MiB
68, 98 %, 6268 MiB
68, 98 %, 6268 MiB
68, 98 %, 6268 MiB
68, 98 %, 6268 MiB
67, 98 %, 6268 MiB
69, 98 %, 6268 MiB
68, 98 %, 6268 MiB
