52, 0 %, 1 MiB
51, 0 %, 13 MiB
53, 0 %, 212 MiB
53, 0 %, 1086 MiB
62, 80 %, 7014 MiB
64, 97 %, 5354 MiB
65, 97 %, 5354 MiB
66, 97 %, 5356 MiB
67, 97 %, 5356 MiB
67, 97 %, 5358 MiB
68, 97 %, 5358 MiB
69, 98 %, 5358 MiB
70, 98 %, 5358 MiB
70, 97 %, 5358 MiB
70, 99 %, 5358 MiB
71, 98 %, 5358 MiB
71, 97 %, 5358 MiB
71, 99 %, 5358 MiB
71, 98 %, 5358 MiB
72, 97 %, 5358 MiB
72, 97 %, 5358 MiB
72, 97 %, 5358 MiB
73, 97 %, 5358 MiB
73, 97 %, 5358 MiB
73, 97 %, 5358 MiB
74, 97 %, 5358 MiB
73, 97 %, 5358 MiB
74, 97 %, 5358 MiB
74, 97 %, 5358 MiB
74, 97 %, 5358 MiB
75, 99 %, 5358 MiB
75, 98 %, 5358 MiB
